transaction_id,account_id,device_id,ip_id,payment_method_id,merchant_id,promotion_id,amount,timestamp,transaction_status,is_fraud,fraud_cluster_id
332,11340,3696,3746,5006,57,263,704.36,2026-03-19 14:21:42,success,0,-1
333,14434,745,3141,1572,31,106,234.89,2026-01-16 08:08:28,success,0,-1
334,5380,641,1513,9424,66,78,312.26,2026-01-06 15:30:27,success,0,-1
335,4475,537,4394,3276,64,48,1104.24,2026-01-10 15:04:32,success,0,-1
336,18496,4222,1646,9706,52,207,2147.47,2026-02-08 23:49:57,success,0,-1
337,19079,4400,3670,4085,1,275,834.87,2026-02-23 08:31:38,success,0,-1
338,17055,2506,3773,4047,52,485,5335.28,2026-01-09 15:53:45,failed,0,-1
339,1051,2815,397,6910,26,470,438.89,2026-01-11 05:14:21,success,0,-1
340,10976,1911,958,1974,74,459,1143.23,2026-02-22 20:00:58,failed,0,-1
341,14720,2567,4702,9529,6,349,322.09,2026-01-11 22:06:27,success,0,-1
342,743,1184,2932,1915,18,209,3313.11,2026-03-24 18:30:02,success,0,-1
343,19370,2348,24,6887,13,437,4117.94,2026-02-15 03:30:59,success,0,-1
344,15742,82,3256,3042,85,257,533.73,2026-02-25 10:00:20,success,0,-1
345,6183,2593,1158,5965,1,20,654.93,2026-01-03 13:36:05,success,0,-1
346,10130,4527,1639,7268,100,279,679.23,2026-03-04 08:31:50,success,0,-1
347,18250,3521,3894,3542,46,108,566.94,2026-01-21 17:13:40,success,0,-1
348,17073,3022,2407,102,11,297,201.75,2026-01-12 21:40:21,success,0,-1
349,16529,1186,4567,9084,92,297,147.82,2026-02-04 04:38:49,success,0,-1
350,19680,3505,2406,2148,65,194,1656.61,2026-03-23 10:33:39,success,0,-1
351,14883,4655,2944,9725,92,446,723.06,2026-02-05 10:17:39,failed,0,-1
352,18707,4869,3099,7138,55,67,528.45,2026-01-03 07:42:58,success,0,-1
353,19076,4746,3514,9478,66,80,930.67,2026-03-05 03:57:52,success,0,-1
354,391,1094,2657,9304,22,444,3897.47,2026-03-13 17:16:37,success,0,-1
355,16885,2025,3363,4978,77,325,109.97,2026-02-16 01:44:26,success,1,76
356,6680,314,1835,9885,89,38,175.17,2026-01-13 11:32:20,success,0,-1
357,9898,4541,14,3846,80,366,160.21,2026-03-31 04:53:41,success,0,-1
358,3355,2424,4446,676,38,107,607.34,2026-02-14 06:07:53,success,0,-1
359,13514,2879,2062,6362,17,206,254.81,2026-03-05 06:05:30,success,0,-1
360,16696,2106,3971,6395,91,185,409.74,2026-01-27 23:03:28,success,0,-1
361,8237,3338,2037,6456,34,149,351.26,2026-03-02 22:26:27,success,0,-1
362,15124,1625,3601,2885,100,141,1410.12,2026-02-15 10:41:27,success,1,67
363,6498,1636,3695,6382,23,268,364.74,2026-03-27 12:32:20,success,0,-1
364,14990,2362,2380,1939,35,416,4530.86,2026-01-09 07:08:45,success,0,-1
365,1645,756,2193,2193,61,275,1134.62,2026-03-27 00:00:55,success,0,-1
366,17603,2707,2372,6429,57,41,1736.9,2026-03-20 08:31:36,success,0,-1
367,7561,3470,3022,6463,49,144,434.18,2026-03-01 10:13:09,success,0,-1
368,10097,584,2303,8807,17,296,1945.28,2026-02-14 00:17:51,success,0,-1
369,16064,4138,3722,3756,71,205,322.16,2026-03-26 05:02:07,success,0,-1
370,598,3477,3202,1636,25,237,849.25,2026-01-10 17:51:34,failed,0,-1
371,18909,366,3966,7062,43,238,1262.46,2026-02-24 03:08:45,success,0,-1
372,12289,1729,3921,856,12,134,1938.64,2026-03-19 14:25:41,success,0,-1
373,19504,3734,3925,6547,47,226,1054.3,2026-02-06 01:39:41,success,0,-1
374,11024,2822,1300,1548,3,150,1357.33,2026-02-24 22:15:21,failed,0,-1
375,4131,116,1976,5913,12,97,495.0,2026-01-16 23:06:49,success,0,-1
376,11648,3186,3394,1790,35,185,1087.18,2026-01-03 10:35:21,failed,0,-1
377,11429,1467,1819,3329,71,56,1277.02,2026-02-14 07:45:31,success,0,-1
378,18414,1792,3182,8831,37,202,2609.04,2026-02-20 07:25:54,success,0,-1
379,11515,255,2097,4312,35,65,499.11,2026-02-16 12:58:57,success,0,-1
380,8126,3678,2171,1373,12,402,145.9,2026-02-23 06:20:32,success,0,-1
381,3521,1412,3717,4253,27,246,1546.96,2026-01-29 11:45:36,success,0,-1
382,6520,3277,563,1511,77,379,402.38,2026-02-06 02:30:18,success,0,-1
383,11633,2162,4192,6950,89,422,6403.79,2026-03-05 10:28:16,success,0,-1
384,14147,2475,2134,5172,74,345,146.37,2026-02-15 23:40:36,success,1,17
385,7256,546,43,4791,19,53,794.46,2026-02-11 20:15:21,failed,0,-1
386,292,671,196,3742,28,177,867.18,2026-01-29 23:26:52,success,0,-1
387,18849,154,1836,4502,31,46,1184.79,2026-02-23 09:55:18,success,0,-1
388,16734,225,4817,2874,34,329,622.42,2026-03-25 09:48:02,success,0,-1
389,5105,126,82,5553,98,350,776.62,2026-03-17 06:18:50,success,0,-1
390,2749,4349,3078,2473,14,283,2628.5,2026-03-03 08:42:48,success,0,-1
391,16700,4633,3498,2,71,100,141.0,2026-01-19 05:26:47,success,0,-1
392,16734,1747,1106,6273,34,299,184.29,2026-01-22 20:51:06,success,0,-1
393,17938,414,587,6839,16,245,272.94,2026-03-31 10:29:44,failed,0,-1
394,10949,2654,3593,4754,25,199,1675.12,2026-03-14 10:41:11,success,0,-1
395,19299,628,4439,2390,75,347,1368.84,2026-02-16 03:01:20,success,1,80
396,14592,2642,2875,4173,66,357,275.92,2026-02-01 10:54:46,success,0,-1
397,4294,2049,3860,80,43,487,1244.25,2026-02-01 10:12:53,success,0,-1
398,10480,2366,2898,9128,21,77,433.28,2026-01-29 18:45:20,success,0,-1
399,5208,499,2632,9587,18,454,678.58,2026-02-05 10:34:39,success,0,-1
400,15078,1999,2724,6550,64,119,1370.56,2026-02-16 02:50:24,success,0,-1
401,19423,548,2338,7049,52,474,1810.42,2026-02-07 06:14:11,success,0,-1
402,5903,4394,793,325,87,360,382.77,2026-02-16 00:21:58,success,1,71
403,1517,594,1361,5724,76,278,1645.15,2026-03-31 12:22:07,success,0,-1
404,5285,1296,3673,3992,65,80,593.5,2026-02-09 14:50:56,success,0,-1
405,2342,1012,1990,1493,66,13,171.4,2026-02-21 19:45:52,success,0,-1
406,181,1183,2050,5294,66,15,1074.99,2026-01-14 20:53:18,success,0,-1
407,19572,768,982,7379,8,366,239.6,2026-03-18 05:46:10,success,0,-1
408,11649,3230,3588,4544,38,391,279.31,2026-01-14 03:30:12,success,0,-1
409,15538,1385,3555,1470,92,424,2032.08,2026-01-16 17:58:46,success,0,-1
410,11323,3513,1610,8751,22,385,522.76,2026-02-10 21:13:01,success,0,-1
411,14928,2538,273,6064,80,19,2102.15,2026-03-18 13:59:37,failed,0,-1
412,13724,1218,2515,902,34,487,540.78,2026-02-08 21:55:09,success,0,-1
413,2777,3898,2403,2820,36,496,310.66,2026-02-15 12:17:01,success,1,41
414,3009,684,1041,1571,74,91,177.18,2026-03-30 05:01:23,success,0,-1
415,13801,1682,2241,2152,29,185,809.52,2026-02-15 13:33:33,success,1,13
416,7421,3860,916,8666,96,203,1089.0,2026-03-18 14:40:43,success,0,-1
417,16816,2873,30,7473,20,185,317.72,2026-02-16 21:41:40,success,0,-1
418,6124,370,416,6344,1,342,166.42,2026-03-21 20:29:53,success,0,-1
419,18513,2509,4088,147,6,210,469.46,2026-02-15 00:53:54,success,1,12
420,10581,2759,3188,436,45,445,231.63,2026-01-25 05:28:47,success,0,-1
421,3856,4801,4459,1299,90,206,557.76,2026-01-22 18:38:44,success,0,-1
422,17170,2429,4247,5801,36,295,665.08,2026-01-24 03:12:38,success,0,-1
423,219,518,1998,5093,81,9,1283.23,2026-01-14 09:30:15,success,0,-1
424,16951,3482,2771,9699,34,479,152.61,2026-03-19 05:17:31,success,0,-1
425,12451,2282,4259,7791,2,145,2008.9,2026-02-15 00:12:02,success,0,-1
426,17759,3982,1999,7092,10,235,102.03,2026-03-24 12:10:54,success,0,-1
427,5877,4936,882,9130,82,287,1638.56,2026-01-22 06:19:53,success,0,-1
428,18006,4611,3016,1542,12,485,1491.44,2026-01-29 05:26:48,success,0,-1
429,17274,2949,4142,9661,17,168,2719.07,2026-03-04 05:28:36,success,0,-1
430,9135,1369,4267,3312,53,62,2163.49,2026-03-10 07:38:50,success,0,-1
431,5671,2765,4641,2542,5,4,936.07,2026-01-27 02:00:41,success,0,-1
432,3942,193,3130,5160,67,468,254.83,2026-03-03 14:05:28,success,0,-1
433,3032,3261,1131,9819,30,194,2556.88,2026-03-07 23:52:34,success,0,-1
434,11663,2847,4395,619,36,150,695.47,2026-01-09 13:02:17,success,0,-1
435,19209,4272,3267,940,2,206,933.91,2026-01-10 21:50:35,success,0,-1
436,11315,1915,581,1722,81,38,428.73,2026-02-17 22:34:34,success,0,-1
437,19296,3763,812,7000,71,14,584.27,2026-02-28 15:09:12,success,0,-1
438,15115,2221,441,3670,28,113,173.36,2026-01-08 04:50:44,success,0,-1
439,13701,2821,4133,3519,57,184,6406.43,2026-02-18 15:29:18,success,0,-1
440,14500,4204,533,7281,19,59,1770.2,2026-02-06 19:17:44,success,0,-1
441,18568,1683,4701,1443,77,6,1015.11,2026-03-15 15:55:22,success,0,-1
442,17162,1806,3258,1836,77,352,283.55,2026-01-15 19:46:46,success,0,-1
443,3237,2207,4095,3814,32,325,404.04,2026-02-13 14:57:33,success,0,-1
444,11699,2697,1797,4510,95,338,1278.14,2026-01-25 01:59:28,success,0,-1
445,9207,258,4230,1202,48,365,377.17,2026-02-19 05:35:42,success,0,-1
446,17585,679,344,5315,70,215,238.59,2026-01-20 03:06:30,success,0,-1
447,4084,2658,2793,4508,92,120,1098.86,2026-02-03 01:40:32,success,0,-1
448,16400,3964,3993,5363,72,289,490.84,2026-02-18 09:39:43,success,0,-1
449,9576,314,615,7534,25,493,1975.83,2026-02-02 23:03:27,success,0,-1
450,18646,2450,4198,9143,34,394,387.85,2026-01-25 22:32:07,success,0,-1
451,15824,4121,1552,9586,2,288,391.12,2026-03-18 11:30:40,success,0,-1
452,6900,1631,1747,6981,62,167,899.2,2026-02-07 16:59:57,failed,0,-1
453,16899,4820,4276,5489,35,432,1253.72,2026-02-01 15:43:52,success,0,-1
454,8566,3092,3075,6820,43,456,929.14,2026-02-16 11:03:46,success,1,66
455,84,3461,3995,42,17,45,3214.04,2026-03-27 19:36:57,success,0,-1
456,10137,1200,4394,9639,82,154,327.13,2026-01-19 12:49:47,success,0,-1
457,7791,4458,4117,3952,3,81,841.44,2026-03-05 23:15:20,success,0,-1
458,2515,2813,4178,9202,10,368,2100.12,2026-02-12 04:59:00,success,0,-1
459,19882,2327,4400,560,45,450,5480.57,2026-01-31 22:44:23,success,0,-1
460,782,1128,3830,8475,13,24,1527.71,2026-03-03 11:18:15,success,0,-1
461,11787,3892,3652,8185,84,154,2202.82,2026-02-10 18:46:56,failed,0,-1
462,5221,1794,927,5749,28,399,390.66,2026-02-16 12:40:25,success,0,-1
463,5924,4744,1223,949,68,288,1146.39,2026-01-11 17:03:42,success,0,-1
464,4222,434,1845,1665,73,206,2618.29,2026-02-02 19:26:38,success,0,-1
465,7780,4973,1632,5907,91,296,4000.06,2026-02-05 05:33:01,success,0,-1
466,13348,1502,334,1883,93,143,488.84,2026-03-16 04:24:46,success,0,-1
467,6452,46,2987,4906,37,301,567.25,2026-01-29 19:56:19,success,0,-1
468,14434,1909,2140,5455,50,273,3270.85,2026-03-28 19:21:21,success,0,-1
469,8952,1657,2676,5234,9,75,487.53,2026-03-30 21:16:23,success,0,-1
470,15705,3891,2848,4983,73,248,874.28,2026-03-29 15:43:53,success,0,-1
471,8890,4878,3021,3902,85,17,634.79,2026-03-29 23:06:48,success,0,-1
472,7312,3243,4050,4944,7,246,1090.76,2026-02-13 13:23:16,success,0,-1
473,10138,3065,3976,6880,89,27,1006.93,2026-03-19 02:57:40,success,0,-1
474,13732,591,577,1076,95,37,141.92,2026-02-11 19:30:41,success,0,-1
475,9291,1220,3425,857,97,138,520.03,2026-01-22 08:33:01,success,0,-1
476,18123,3010,595,6692,78,347,674.74,2026-02-08 22:28:04,success,0,-1
477,10323,3381,1493,5212,61,417,774.72,2026-03-09 08:50:11,success,0,-1
478,5921,2214,1733,7955,96,123,760.96,2026-03-26 19:59:57,success,0,-1
479,560,4154,3070,9427,96,29,727.43,2026-01-30 14:48:08,success,0,-1
480,7851,2079,1713,5844,87,330,346.32,2026-02-24 06:28:12,success,0,-1
481,1089,4362,1202,3758,37,4,1909.58,2026-01-17 10:44:33,success,0,-1
482,716,521,4478,6766,22,208,2378.13,2026-01-16 04:54:34,success,0,-1
483,7423,4320,4543,8489,6,321,1770.35,2026-02-03 04:54:53,success,0,-1
484,5807,2924,3847,4889,8,257,385.1,2026-01-17 22:38:32,success,0,-1
485,17699,4781,4433,8106,54,479,452.76,2026-01-04 13:31:48,success,0,-1
486,14604,874,1924,5872,17,463,465.98,2026-01-23 19:28:58,success,0,-1
487,15817,584,2269,6678,59,471,1668.24,2026-02-27 08:37:37,success,0,-1
488,10910,1396,206,1323,67,113,541.45,2026-02-05 03:12:43,success,0,-1
489,2204,2861,190,4916,52,295,1962.43,2026-03-18 14:02:30,success,0,-1
490,17021,4098,1480,1122,19,389,206.81,2026-03-05 09:25:17,success,0,-1
491,9897,3945,2443,2526,91,221,857.03,2026-01-16 02:51:16,success,0,-1
492,721,2775,1290,1895,74,137,757.45,2026-02-16 11:50:35,success,1,58
493,12092,2249,1043,1602,88,483,270.88,2026-03-24 00:57:54,success,0,-1
494,3275,3899,1958,4704,100,290,749.5,2026-03-13 23:19:49,success,0,-1
495,9624,3764,2689,6872,1,173,671.74,2026-02-12 20:28:45,success,0,-1
496,451,2775,488,5214,80,137,120.53,2026-02-16 10:38:57,success,1,58
497,13952,2027,2954,5357,58,399,140.21,2026-03-31 02:20:18,success,0,-1
498,10004,1423,1670,7578,72,58,719.8,2026-02-09 20:00:35,success,0,-1
499,19946,1385,3402,6595,38,153,2238.43,2026-01-13 18:37:58,success,0,-1
500,19805,2523,2297,6834,1,68,727.66,2026-03-12 18:28:27,success,0,-1
501,1930,2308,4853,3617,86,211,3220.09,2026-02-03 10:49:11,success,0,-1
502,1658,1329,4876,4311,75,393,397.22,2026-02-08 02:14:12,success,0,-1
503,17160,885,1427,3832,90,253,1418.73,2026-02-15 09:10:07,success,1,65
504,16557,4216,3014,2419,58,299,1747.23,2026-03-22 05:04:47,success,0,-1
505,10248,4042,3257,7833,85,305,2373.0,2026-02-08 20:00:44,success,0,-1
506,4342,224,4610,2984,82,362,448.31,2026-02-18 09:40:26,success,0,-1
507,11248,2968,257,4620,55,26,289.3,2026-02-21 17:48:16,success,0,-1
508,18863,3354,12,1387,75,127,1477.39,2026-02-22 23:25:47,success,0,-1
509,14315,582,762,913,60,350,167.54,2026-02-16 11:20:15,success,1,94
510,8910,4029,2024,524,92,382,1629.66,2026-03-10 03:18:07,success,0,-1
511,12768,3166,264,5661,31,260,1294.3,2026-02-01 20:40:49,success,0,-1
512,7866,1074,4928,585,91,107,2877.86,2026-01-22 15:32:56,success,0,-1
513,887,1838,2094,9609,25,322,2350.11,2026-02-23 07:20:13,success,0,-1
514,13394,3856,2756,243,65,215,1966.06,2026-02-23 23:36:44,success,0,-1
515,14823,4962,2563,5686,30,404,408.93,2026-02-24 22:20:27,success,0,-1
516,13104,2256,807,7593,95,186,2618.83,2026-03-21 08:01:09,success,0,-1
517,13264,1984,1517,3652,90,233,334.58,2026-01-05 01:15:44,success,0,-1
518,13135,4946,2416,1014,56,239,2866.41,2026-01-29 19:33:30,success,0,-1
519,6609,1173,2163,5899,30,343,631.9,2026-01-30 06:58:53,success,0,-1
520,333,1885,974,5461,53,404,486.98,2026-02-17 05:30:24,failed,0,-1
521,19780,4135,816,3044,47,57,357.53,2026-01-18 23:19:57,success,0,-1
522,4090,1610,2510,2698,68,54,330.24,2026-02-05 05:08:24,success,0,-1
523,16576,3272,4298,3686,17,190,1565.02,2026-01-29 14:09:43,success,0,-1
524,10814,4465,2160,300,20,94,593.72,2026-02-04 01:50:13,success,0,-1
525,10791,4965,1579,4259,64,75,239.97,2026-03-15 09:42:07,success,0,-1
526,420,3299,4443,8469,4,298,210.06,2026-01-24 21:11:06,failed,0,-1
527,19811,535,4922,6129,34,213,932.39,2026-03-28 02:30:32,success,0,-1
528,10572,3860,2714,9578,66,282,71.24,2026-02-07 06:26:21,success,0,-1
529,16602,4533,4876,6968,73,256,652.42,2026-01-15 15:24:20,success,0,-1
530,15556,2080,2509,7484,100,256,783.24,2026-03-27 20:20:16,success,0,-1
531,2760,3771,867,4847,75,175,3742.08,2026-01-08 00:30:29,success,0,-1
532,18952,2462,1550,7967,78,372,192.67,2026-01-16 00:13:06,success,0,-1
533,11822,4933,2123,3702,67,269,187.61,2026-03-04 08:16:54,success,0,-1
534,3703,4912,1580,8592,8,318,1104.71,2026-03-04 23:11:16,success,0,-1
535,11618,3031,509,5946,9,414,159.81,2026-01-21 22:31:48,failed,0,-1
536,12328,2702,4596,916,86,38,697.61,2026-02-22 01:57:02,success,0,-1
537,13059,3598,3086,4718,79,2,756.59,2026-03-05 02:52:50,success,0,-1
538,6430,3734,2036,5083,30,139,2675.17,2026-01-29 10:40:33,success,0,-1
539,18816,899,2301,7557,51,500,1106.53,2026-03-01 08:53:36,success,0,-1
540,4739,4898,4444,4566,20,443,815.43,2026-02-19 19:33:28,success,0,-1
541,9841,3259,1859,5922,85,485,402.75,2026-02-24 16:27:54,failed,0,-1
542,16772,3633,2107,8522,96,132,960.55,2026-02-12 16:56:48,success,0,-1
543,1548,687,1549,5628,96,456,806.81,2026-01-13 22:28:27,success,0,-1
544,8072,3574,3511,866,26,437,1349.8,2026-02-03 14:34:28,success,0,-1
545,9587,1044,2074,1081,28,272,801.48,2026-02-12 05:19:04,success,0,-1
546,15459,579,4597,3105,26,143,3591.96,2026-03-16 20:20:56,success,0,-1
547,15756,4138,2123,1122,40,141,353.57,2026-03-14 16:29:23,success,0,-1
548,15939,1059,4402,8605,39,159,1077.69,2026-01-03 19:06:21,success,0,-1
549,7173,1436,4935,4598,29,308,321.52,2026-03-28 20:43:45,success,0,-1
550,9833,3910,3134,9876,30,475,2181.13,2026-03-22 11:06:18,success,0,-1
551,10220,2651,1565,8139,71,334,109.79,2026-02-15 10:08:52,success,1,62
552,16455,4914,2801,1971,13,18,711.79,2026-01-27 07:49:32,success,0,-1
553,6065,2598,3511,9651,53,406,543.35,2026-01-30 15:11:05,success,0,-1
554,9349,2169,67,1559,69,456,506.16,2026-02-14 04:28:02,failed,0,-1
555,13643,3364,363,2255,19,185,854.37,2026-03-06 09:58:39,success,0,-1
556,10897,2250,3969,5117,71,172,1083.44,2026-02-16 05:27:34,success,1,86
557,1721,2889,4207,1830,93,107,1164.38,2026-01-24 02:06:21,success,0,-1
558,15345,56,708,7093,42,162,731.76,2026-02-20 18:53:11,success,0,-1
559,7520,948,286,7820,28,269,989.19,2026-01-28 10:17:57,success,0,-1
560,8356,621,1733,5658,90,259,1427.87,2026-03-23 17:52:35,success,0,-1
561,2663,2775,342,8297,86,80,495.06,2026-03-23 01:29:45,success,0,-1
562,14336,394,3648,1398,14,471,618.78,2026-01-02 11:25:47,success,0,-1
563,9519,4290,3879,5587,16,343,1452.27,2026-02-17 11:25:54,success,0,-1
564,2078,531,2521,2794,56,154,759.01,2026-02-16 13:07:50,success,0,-1
565,2831,3024,82,7469,75,441,512.88,2026-02-26 18:40:49,success,0,-1
566,14430,289,116,2378,90,224,2045.32,2026-03-19 21:16:50,success,0,-1
567,2181,4356,565,1723,77,277,739.11,2026-02-07 22:53:03,success,0,-1
568,10425,124,547,5005,17,19,1864.86,2026-02-20 18:14:05,success,0,-1
569,13956,3446,1464,7744,84,363,929.95,2026-02-14 05:34:00,success,0,-1
570,18241,3354,3702,1694,3,484,879.95,2026-01-25 21:44:02,success,0,-1
571,3161,2579,1752,5383,63,389,514.31,2026-03-04 23:23:29,success,0,-1
572,5918,2200,2595,7235,18,72,430.98,2026-02-03 05:46:59,failed,0,-1
573,3096,4610,137,2555,70,365,679.83,2026-02-26 17:17:36,success,0,-1
574,17597,2711,2951,184,41,96,2642.46,2026-01-23 07:45:33,success,0,-1
575,11851,764,1191,3352,7,47,909.26,2026-02-19 10:37:47,success,0,-1
576,10012,323,1932,2956,48,81,981.77,2026-02-15 14:48:00,success,1,88
577,872,2908,1007,1011,18,439,721.59,2026-02-16 23:35:05,success,0,-1
578,14118,2006,753,2861,76,189,4372.96,2026-03-21 13:42:12,success,0,-1
579,660,1848,707,7142,82,285,1002.4,2026-01-12 08:47:06,success,0,-1
580,2824,2969,3807,4680,87,148,1014.97,2026-02-15 08:40:42,success,1,32
581,8629,1165,3900,8043,11,404,1202.09,2026-03-23 23:07:11,success,0,-1
582,7336,3212,313,2650,83,388,1036.46,2026-02-08 05:30:28,success,0,-1
583,14904,4911,2184,3152,58,450,101.17,2026-02-16 11:55:45,success,1,34
584,1358,667,3068,6348,61,304,1151.83,2026-02-17 04:11:04,failed,0,-1
585,10893,1127,2159,5402,81,152,450.01,2026-03-10 07:41:25,success,0,-1
586,6814,4406,79,2216,27,267,218.47,2026-03-05 16:31:58,success,0,-1
587,19870,1836,4252,20,55,12,7244.27,2026-02-13 19:30:18,failed,0,-1
588,15791,1413,3379,737,81,63,2017.16,2026-03-30 21:30:43,success,0,-1
589,8695,2705,345,5821,79,260,764.47,2026-02-12 11:24:05,success,0,-1
590,15310,1306,1079,1665,65,437,1230.99,2026-01-30 11:56:52,success,0,-1
591,11522,4396,369,4242,52,238,1058.13,2026-01-06 18:48:38,success,0,-1
592,9908,985,2743,3573,28,277,889.41,2026-02-27 22:30:04,success,0,-1
593,18385,3044,2575,3367,29,438,1260.86,2026-01-31 07:30:12,success,0,-1
594,11750,537,1459,3087,3,449,866.18,2026-01-26 08:02:55,failed,0,-1
595,9664,4510,3198,943,69,393,1208.07,2026-01-28 08:22:32,success,0,-1
596,11334,1255,869,2072,39,128,637.95,2026-01-31 12:41:15,failed,0,-1
597,15623,3905,186,9444,90,495,1588.74,2026-02-18 23:29:38,success,0,-1
598,14830,4989,4134,2953,5,72,413.39,2026-02-23 13:45:14,success,0,-1
599,10974,2813,1781,5068,23,458,1808.09,2026-03-18 06:09:13,success,0,-1
600,3536,121,2142,741,26,130,6673.66,2026-02-05 15:17:11,failed,0,-1
601,12745,1839,1225,2261,57,417,991.7,2026-01-31 08:13:28,success,0,-1
602,8613,2466,3413,3341,29,370,604.74,2026-02-22 17:51:43,success,0,-1
603,18651,468,2311,5000,39,396,449.19,2026-03-02 04:21:47,success,0,-1
604,18169,1773,1927,9116,31,451,704.19,2026-01-31 14:51:31,success,0,-1
605,12628,1853,3601,2885,43,141,163.27,2026-02-15 07:33:39,success,1,67
606,19982,3892,235,6827,45,472,281.45,2026-02-08 17:13:00,success,0,-1
607,18019,991,3188,5747,81,434,506.31,2026-01-16 22:56:44,failed,0,-1
608,18144,3077,4654,1804,63,395,470.43,2026-03-28 01:53:51,success,0,-1
609,9954,3492,1806,6346,86,150,796.86,2026-01-09 08:18:47,success,0,-1
610,5411,150,2815,6664,27,489,837.57,2026-03-07 10:56:54,success,0,-1
611,12136,2149,3673,7370,6,174,616.64,2026-02-04 06:37:24,success,0,-1
612,17662,402,350,8691,73,152,693.85,2026-01-26 22:41:56,success,0,-1
613,9002,4147,2157,1640,53,97,1459.47,2026-01-25 19:10:33,success,0,-1
614,19708,3291,4602,6047,14,268,1446.87,2026-01-26 17:47:24,success,0,-1
615,5219,2853,2540,4517,72,484,1186.4,2026-03-30 01:02:29,success,0,-1
616,17061,3451,3954,4016,50,107,1059.7,2026-03-23 00:52:02,success,0,-1
617,1321,4676,608,9648,50,405,262.13,2026-03-08 15:18:42,success,0,-1
618,16789,3188,3492,267,76,44,356.51,2026-01-02 01:15:43,success,0,-1
619,18903,1341,2351,1799,79,267,563.78,2026-03-22 18:26:19,success,0,-1
620,14051,3277,3159,5064,67,296,393.49,2026-01-12 18:36:25,success,0,-1
621,12478,3998,1003,6249,23,475,442.26,2026-03-31 10:42:12,success,0,-1
622,8230,4178,2294,6439,17,438,1670.82,2026-03-25 17:54:43,success,0,-1
623,17470,2652,2630,4421,85,407,686.14,2026-01-31 16:06:25,success,0,-1
624,2533,1914,4612,7180,3,351,1940.44,2026-01-07 01:08:21,success,0,-1
625,5817,2239,3064,2056,51,450,564.31,2026-03-31 19:26:55,success,0,-1
626,2624,1593,2001,3480,80,48,237.7,2026-03-08 03:10:16,failed,0,-1
627,5560,1056,942,8365,25,239,793.57,2026-01-06 10:13:41,success,0,-1
628,10897,1998,3969,1004,42,172,1353.36,2026-02-15 04:16:04,success,1,86
629,6716,4756,1962,8352,46,276,604.24,2026-02-22 16:19:27,success,0,-1
630,8411,1668,4317,752,84,487,490.28,2026-03-19 11:47:27,success,0,-1
631,4621,2934,4457,4606,79,320,2197.98,2026-02-21 03:37:04,success,0,-1
632,7056,4795,2991,6238,16,391,337.98,2026-03-14 05:53:12,success,0,-1
633,9960,1852,4579,9456,100,441,1106.09,2026-03-28 22:58:44,success,0,-1
634,4277,3604,2360,8185,51,72,549.21,2026-03-22 13:19:22,success,0,-1
635,18725,4071,247,5960,86,192,1444.68,2026-01-08 09:07:47,success,0,-1
